UF,CIDADE,BAIRRO 
PE,BOM CONSELHO,CENTRO
PE,BOM CONSELHO,BOM CONSELHO (RUR)
PE,BOM CONSELHO,BOM CONSELHO
PE,BOM CONSELHO,BOA VISTA
PE,BOM CONSELHO,ALTO VERA CRUZ
PE,BOM CONSELHO,ALTO STO. ANTONIO
PE,BOM CONSELHO,ALTO DO CEMITERIO
PE,BOM CONSELHO,RAINHA IZABEL (RUR)
PE,BOM CONSELHO,VILA
PE,BOM CONSELHO,SITIO SANTIAGO
PE,BOM CONSELHO,BARRA DO BREJO
PE,BOM CONSELHO,SITIO CAIBROS
PE,BOM CONSELHO,QUEIMADAS
PE,BOM CONSELHO,LOTTO XEXEU
PE,BOM CONSELHO,SITIO TRES VOLTAS
PE,BOM CONSELHO,SITIO QUEIMADA GRANDE
PE,BOM CONSELHO,SITIO QUEIMADA
PE,BOM CONSELHO,SITIO PACAS
PE,BOM CONSELHO,SITIO NOVO
PE,BOM CONSELHO,SITIO INGAZEIRA
PE,BOM CONSELHO,SITIO ESCORREGO
PE,BOM CONSELHO,SITIO CAFUNDO
PE,BOM CONSELHO,SITIO CACIMBINHA
PE,BOM CONSELHO,SITIO BRITO
PE,BOM CONSELHO,SITIO BARROCAO
PE,BOM CONSELHO,RAINHA ISABEL
PE,BOM CONSELHO,FAZENDA BOM CONSELHO
PE,BOM CONSELHO,LAGOA DE SAO JOSE
PE,BOM CONSELHO,RAINHA IZABEL
PE,BOM CONSELHO,NOVA ESPERANCA
PE,BOM CONSELHO,CALDEIRAO DOS GUEDES
PE,BOM CONSELHO,RUA DO CAMPO
PE,BOM CONSELHO,VILA LOGRADOURO DOIS LEOE
PE,BOM CONSELHO,LOGRADOURO DOS LEOES
PE,BOM CONSELHO,CACHOEIRA DO PINTO
PE,BOM JARDIM,ZONA RURAL BOM JARDIM
PE,BOM JARDIM,AROEIRA II
PE,BOM JARDIM,SITIO CRUIZINHA
PE,BOM JARDIM,VILA NOVA
PE,BOM JARDIM,VILA ITAJIBA
PE,BOM JARDIM,VILA DA COHAB
PE,BOM JARDIM,UMARI
PE,BOM JARDIM,TRES COCOS
PE,BOM JARDIM,TAMBOATA
PE,BOM JARDIM,SURUBIM
PE,BOM JARDIM,SITIO UMARI
PE,BOM JARDIM,SITIO TORTO
PE,BOM JARDIM,SITIO TAMBOR DE FREITAS
PE,BOM JARDIM,SITIO TAMBOR
PE,BOM JARDIM,SITIO SIPOAIS
PE,BOM JARDIM,SITIO SAO ROQUE
PE,BOM JARDIM,SITIO RIBEIRO SECO
PE,BOM JARDIM,SITIO QUATIS
PE,BOM JARDIM,SITIO PINDOBA
PE,BOM JARDIM,SITIO PIABA
PE,BOM JARDIM,SITIO PEDRA FINA
PE,BOM JARDIM,SITIO OLHO DAGUA
PE,BOM JARDIM,SITIO MUNLUNGU
PE,BOM JARDIM,SITIO MELAO
PE,BOM JARDIM,SITIO LOPOAIS
PE,BOM JARDIM,SITIO LAJES
PE,BOM JARDIM,SITIO LAGOA DA ONCA
PE,BOM JARDIM,SITIO JUREMA
PE,BOM JARDIM,SITIO JUCA
PE,BOM JARDIM,SITIO GAMELEIRA
PE,BOM JARDIM,SITIO ESPERA
PE,BOM JARDIM,SITIO DERBY
PE,BOM JARDIM,SITIO CORRENTES
PE,BOM JARDIM,SITIO CHA GRANDE
PE,BOM JARDIM,SITIO CHA DO COBLOCO
PE,BOM JARDIM,SITIO CAMPINAS
PE,BOM JARDIM,SITIO BURACO DO TATU
PE,BOM JARDIM,SITIO BOM FIM
PE,BOM JARDIM,SITIO BELMONT
PE,BOM JARDIM,SITIO BELA VISTA
PE,BOM JARDIM,SITIO BARRONCOS
PE,BOM JARDIM,SITIO BALANCA
PE,BOM JARDIM,SITIO AROEIRA
PE,BOM JARDIM,SITIO ALTO
PE,BOM JARDIM,SITIO ALAZAN
PE,BOM JARDIM,SITIO ACUDE
PE,BOM JARDIM,SITIO FREITAS
PE,BOM JARDIM,SAO ROQUE
PE,BOM JARDIM,SAO JOSE
PE,BOM JARDIM,RIACHO DO TANQUE
PE,BOM JARDIM,PINDOBINHA
PE,BOM JARDIM,PINDOBA
PE,BOM JARDIM,PE 088
PE,BOM JARDIM,OROBO
PE,BOM JARDIM,NEOLANDIA
PE,BOM JARDIM,NOVA DESCOBERTA
PE,BOM JARDIM,MATADOURO
PE,BOM JARDIM,LAGOA DE COBRA
PE,BOM JARDIM,LAGOA DANTAS
PE,BOM JARDIM,LAGOA DA CASA
PE,BOM JARDIM,LAGES
PE,BOM JARDIM,JUREMA
PE,BOM JARDIM,JUCA
PE,BOM JARDIM,JOAO ALFREDO
PE,BOM JARDIM,GANCHO DO GALO
PE,BOM JARDIM,FREITAS
PE,BOM JARDIM,FAZENDA SAO PEDRO
PE,BOM JARDIM,ESPERA
PE,BOM JARDIM,ENCRUZILHADA
PE,BOM JARDIM,DERBY
PE,BOM JARDIM,COVOCOS
PE,BOM JARDIM,CORRENTE
PE,BOM JARDIM,ZZZCOHAB NAO USAR
PE,BOM JARDIM,CHA DO ARROZ
PE,BOM JARDIM,CERAMICA
PE,BOM JARDIM,CENTRO
PE,BOM JARDIM,CAMPINAS
PE,BOM JARDIM,BOM JESUS
PE,BOM JARDIM,ZZZBOM JARDIM NAO USAR
PE,BOM JARDIM,BOM JARDIM
PE,BOM JARDIM,BELA VISTA
PE,BOM JARDIM,BEIRA RIO
PE,BOM JARDIM,BARAUNA
PE,BOM JARDIM,AROEIRAS
PE,BOM JARDIM,ALTO DO PARAISO
PE,BOM JARDIM,ZZZALTO DO DERBY NAO USAR
PE,BOM JARDIM,ALTO DA ESTACAO
PE,BOM JARDIM,VILA PARANA
PE,BOM JARDIM,VILA B
PE,BOM JARDIM,SITIO LAGOA DO CARRO
PE,BOM JARDIM,SITIO GAVIAO
PE,BOM JARDIM,SITIO CARRO TELHA
PE,BOM JARDIM,SITIO BIZARRA
PE,BOM JARDIM,SITIO
PE,BOM JARDIM,SAO PEDRO
PE,BOM JARDIM,RURAL
PE,BOM JARDIM,LIMOEIRO
PE,BOM JARDIM,LAGOA VERMELHA
PE,BOM JARDIM,LAGOA COMPRIDA
PE,BOM JARDIM,FAZENDA STA TEREZINHA
PE,BOM JARDIM,FAZENDA MAXICOABA
PE,BOM JARDIM,BIZARRA
PE,BOM JARDIM,UMARI (RUR)
PE,BOM JARDIM,ZZZVILA TAMBOATA NAO USAR
PE,BOM JARDIM,ZZZTAMBOATA RURAL NAO USAR
PE,BOM JARDIM,SERRA VERDE
PE,BOM JARDIM,GANILEIRA
PE,BOM JARDIM,CHA DO LACO
PE,BOM JARDIM,CATOLE II
PE,BOM JARDIM,CASINHAS
PE,BOM JARDIM,CAINA CHEMIN
PE,BOM JARDIM,ZZZVILA PARIJOS NAO USAR
PE,BOM JARDIM,SAPUCAIA
PE,BOM JARDIM,ZZZPARIJOS RURAL NAO USAR
PE,BOM JARDIM,PARIJOS
PE,BOM JARDIM,N SA CONCEICAO
PE,BOM JARDIM,FEIRA NOVA
PE,BOM JARDIM,FEIJAO
PE,BOM JARDIM,CAMARA
PE,BOM JARDIM,BARRONCOS
PE,BOM JARDIM,BARRA NOVA
PE,BOM JARDIM,UMARI DE BAIXO
PE,BOM JARDIM,ZZZLAGOA DO NEGRO RURAL NAO USAR
PE,BOM JARDIM,LAGOA DO NEGRO
PE,BONITO,SAO CRISTOVAO
PE,BONITO,RURAL
PE,BONITO,DISTRITO INDUSTRIAL
PE,BONITO,LOTTO JARDIM AMERICA
PE,BONITO,VILA ARATICUM
PE,BONITO,JUCA
PE,BONITO,N SA DE FATIMA - BONITO
PE,BONITO,LOT FREI DAMIAO
PE,BONITO,SITIO BOM JESUS
PE,BONITO,VILA DA COHAB
PE,BONITO,VILA CAMARATUBA
PE,BONITO,VELOSO
PE,BONITO,SITIO VIRACAO
PE,BONITO,SITIO DO MURICOCA
PE,BONITO,SAPUCAIA
PE,BONITO,SALGADO
PE,BONITO,NOVO BONITO
PE,BONITO,MULTIRAO
PE,BONITO,LOTEAMENTO CAMARATUBA
PE,BONITO,LOT. NOVO MUNDO
PE,BONITO,LOT. MORENA
PE,BONITO,LOT. EUCALIPTOS
PE,BONITO,LOT. A CAVALCANTE
PE,BONITO,LOT CID CENTRO
PE,BONITO,JOSE BATISTA
PE,BONITO,GUARETAMA
PE,BONITO,COLONIA
PE,BONITO,COHAB I
PE,BONITO,COHAB
PE,BONITO,CENTRO
PE,BONITO,CAMARATUBA
PE,BONITO,CAMARAGIBE
PE,BONITO,CACHOEIRA
PE,BONITO,BONITO
PE,BONITO,BOA VISTA
PE,BONITO,BELA VISTA
PE,BONITO,BANDINHA
PE,BONITO,ARLINDO CAVALCANTE
PE,BONITO,ALTO BONITO
PE,BONITO,ALTO AGROVILA
PE,BONITO,VITEPORAN
PE,BONITO,VILA A BONITO
PE,BONITO,VILA
PE,BONITO,LOT ESPERANCA
PE,BONITO,LOT BOA ESPERANCA
PE,BONITO,LOT BENEDITO CAVALCANTE
PE,BONITO,IUITEPORA (RUR)
PE,BONITO,IUITEPORA
PE,BONITO,ALTO ALEGRE
PE,BONITO,VILA RIACHO SECO DOS CACH
PE,BONITO,VILA ESTREITO DO NORTE
PE,BONITO,VILA BONITINHO
PE,BONITO,VILA BANANEIRA DO CURUELO
PE,BONITO,SSITIO VIRACAO - BONITO
PE,BONITO,SITIO SERRA DOS QUILOMBOS
PE,BONITO,SITIO SERINHAEN
PE,BONITO,SITIO RODEADOURO
PE,BONITO,SITIO RIACHO SECO
PE,BONITO,SITIO RIACHO ESCURO
PE,BONITO,SITIO RIACHO
PE,BONITO,SITIO RIACHAO
PE,BONITO,SITIO QUANDUS
PE,BONITO,SITIO PRATINHA
PE,BONITO,SITIO PRATA
PE,BONITO,SITIO POCO REDONDO
PE,BONITO,SITIO PE DE SERRA
PE,BONITO,SITIO PAU DARCO
PE,BONITO,SITIO PAPAGAIO
PE,BONITO,SITIO ONCA
PE,BONITO,SITIO OLHO DAGUA
PE,BONITO,SITIO MUNDO NOVO
PE,BONITO,SITIO MUCURI
PE,BONITO,SITIO MOSCOU
PE,BONITO,SITIO MONTE SOMBRIO
PE,BONITO,SITIO LAJEDO DO BENTO
PE,BONITO,SITIO IMBIRIBEIRO
PE,BONITO,SITIO GUARETAMA
PE,BONITO,SITIO FLORESTA
PE,BONITO,SITIO ESTREITO DO NORTE
PE,BONITO,SITIO ENGENHO SAO PEDRO
PE,BONITO,SITIO DOS QUILOMBOS
PE,BONITO,SITIO DOIS BRACOS
PE,BONITO,SITIO COLINA RIO BONITO
PE,BONITO,SITIO COELHOS
PE,BONITO,SITIO CAPIM DE CHEIRO
PE,BONITO,SITIO CACHOEIRA DO GALO
PE,BONITO,SITIO BREJAO
PE,BONITO,SITIO BOSQUE
PE,BONITO,SITIO BOA VISTA
PE,BONITO,SITIO BANANEIRA VELHA
PE,BONITO,SITIO BANANEIRA DO SUL
PE,BONITO,SITIO BANANEIRA
PE,BONITO,SITIO BAIXA SECA
PE,BONITO,SITIO AGUA VERMELHA
PE,BONITO,S GUARETAMA
PE,BONITO,RODEADOURO
PE,BONITO,RIACHO ESCURO
PE,BONITO,MUTIRAO
PE,BONITO,MUCURI
PE,BONITO,MANGUEIRA
PE,BONITO,FURA BARREIRA
PE,BONITO,ESTREITO SUL
PE,BONITO,ESTREITO DO NORTE (RUR)
PE,BONITO,ESTREITO DO NORTE
PE,BONITO,BANANEIRA
PE,BONITO,VILA BENTIVI
PE,BONITO,SAO JOSE
PE,BONITO,ENGENHO LIBERDADE - BONIT
PE,BONITO,BENTIVI
PE,BONITO,VILA CARRILHO
PE,BONITO,SITIO CARRILHO II
PE,BONITO,SITIO CARRILHO
PE,BONITO,CARRILHO (RUR)
PE,BONITO,CARRILHO
PE,BONITO,BONITO RURAL
PE,BONITO,LOTTO AGUAS DO PRATA
PE,BONITO,TIPIM - BONITO
PE,BONITO,ENGENHO FLORESTA - BONITO
PE,BONITO,ENGENHO SERRO AZUL - BONI
PE,BONITO,ENGENHO PENDANGA - BONITO
PE,BONITO,SITIO PRATA - BONITO
PE,BONITO,SITIO JARDIM - BONITO
PE,BONITO,SITIO GRAVATA - BONITO
PE,BONITO,SITIO BARRIGUDA - BONITO
PE,BONITO,SITIO VERDINHO - BONITO
PE,BONITO,SITIO MONTE VIDIL - BONIT
PE,BONITO,SITIO ELDORADO - BONITO
PE,BONITO,SITIO AGUA VERMELHA - BON
PE,BONITO,SITIO AGUA BRANCA
PE,BONITO,SITIO ACUCENA - BONITO
PE,BONITO,SITIO RIACHO SECO - BONIT
PE,BONITO,SITIO OLHO DAGUA - BONITO
PE,BONITO,SITIO COXO - BONITO
PE,BONITO,SITIO BOA VISTA - BONITO
PE,BONITO,SITIO MURICE - BONITO
PE,BONITO,SITIO BREJINHO - BONITO
PE,BONITO,ENGENHO BARRA AZUL - BONI
PE,BONITO,ENGENHO MAGICO
PE,BONITO,SITIO VELOSO - BONITO
PE,BONITO,COLONIA RIO BONITO - BONI
PE,BONITO,SITIO RIACHO ESCURO - BON
PE,BONITO,SITIO MUCURI - BONITO
PE,BONITO,SITIO MARAVILHA - BONITO
PE,BONITO,SITIO DOIS BRACOS - BONIT
PE,BONITO,SITIO BARRA NOVA - BONITO
PE,BONITO,SITIO BANANEIRA - BONITO
PE,BONITO,SITIO ARATICUM - BONITO
PE,BONITO,SITIO RODEADOURO - BONITO
PE,BONITO,SITIO PRATINHA - BONITO
PE,BONITO,SITIO PAU DARCO - BONITO
PE,BONITO,SITIO MURICOCA - BONITO
PE,BONITO,SITIO LAGOA DO MEIO - BON
PE,BONITO,SITIO GAMELEIRA - BONITO
PE,BONITO,SITIO CARAMURU - BONITO
PE,BONITO,SITIO VIRACAO - BONITO
PE,BONITO,SITIO QUILONGA - BONITO
PE,BONITO,SITIO MAXIXE - BONITO
PE,BONITO,SITIO GENGIBRE - BONITO
PE,BONITO,SITIO PINTOR - BONITO
PE,BONITO,ENG VERA CRUZ
PE,BONITO,SITIO MILAGRES
PE,BONITO,SITIO PONTE DO ESTREITO
PE,BONITO,BANANEIRA DO CURVELO
PE,BONITO,SITIO VALENTIM
PE,BONITO,SITIO GENIPAPO
PE,BONITO,SITIO GATA
PE,BONITO,SITIO CARANGUEIJO II
PE,BONITO,SITIO CARANGUEIJO
PE,BONITO,SITIO CACHOEIRINHA
PE,BONITO,SITIO BARRA DO SANGUE
PE,BONITO,SITIO TANQUE DAS PIABAS -
PE,BONITO,SITIO SERRA VERDE - BONIT
PE,BONITO,SITIO FORMIGUEIRO
PE,BONITO,SITIO BABANEIRA CURUELO
PE,BONITO,POCO REDONDO
PE,BONITO,SITIO LAGOA DO RAMALHO -
PE,BREJAO,RURAL
PE,BREJAO,SITIO SAQUINHO
PE,BREJAO,FAZENDA PROVIDENCIA - BRE
PE,BREJAO,SITIO JACARE I - BREJAO
PE,BREJAO,SITIO BREJO NOVO - BREJAO
PE,BREJAO,SITIO BARRA DO IMBE - BRE
PE,BREJAO,FAZENDA BRASILEIRA - BREJ
PE,BREJAO,SITIO SERRA VERDE - BREJA
PE,BREJAO,FAZENDA JACARE - BREJAO
PE,BREJAO,SITIO SERRA VELHA - BREJA
PE,BREJAO,FAZENDA MACUCA - BREJAO
PE,BREJAO,FAZENDA OLHO DAGUA - BREJ
PE,BREJAO,FAZENDA AG ALIVIO - BREJA
PE,BREJAO,FAZENDA SUCENA - BREJAO
PE,BREJAO,FAZENDA BREJINHO - BREJAO
PE,BREJAO,FAZENDA AGRESTE DOS PIRES
PE,BREJAO,FAZENDA CURICA - BREJAO
PE,BREJAO,FAZENDA CAIANA - BREJAO
PE,BREJAO,FAZENDA ALAGOINHA - BREJA
PE,BREJAO,SITIO BREJAO - BREJAO
PE,BREJAO,SITIO BARRAGEM BREJAO - B
PE,BREJAO,RODOVIA PE 218 - BREJAO
PE,BREJAO,SITIO BOA SORTE - BREJAO
PE,BREJAO,FAZENDA AMIZADE - BREJAO
PE,BREJAO,SITIO NOVO ORIENTE - BREJ
PE,BREJAO,SITIO CABACEIRAS - BREJAO
PE,BREJAO,SITIO BANDEIRA - BREJAO
PE,BREJAO,SITIO BANACIRAS - BREJAO
PE,BREJAO,SITIO CAIANA - BREJAO
PE,BREJAO,SITIO BREJO DOS PORCOS
PE,BREJAO,SITIO CARACOL - BREJAO
PE,BREJAO,SITIO RANCHO ALEGRE - BRE
PE,BREJAO,SITIO CHORAO - BREJAO
PE,BREJAO,SITIO VOLTA GRANDE - BREJ
PE,BREJAO,SITIO ABOBORA - BREJAO
PE,BREJAO,SITIO BAIXINHA - BREJAO
PE,BREJAO,FAZENDA OLHO D RIBEIRO -
PE,BREJAO,FAZENDA NOSSA SENHORA MAR
PE,BREJAO,FAZENDA ABOBORA - BREJAO
PE,BREJAO,FAZENDA BREJO PORCOS - BR
PE,BREJAO,SITIO UNIAO - BREJAO
PE,BREJAO,FAZENDA MEDEIA - BREJAO
PE,BREJAO,FAZENDA FUNDAO - BREJAO
PE,BREJAO,FAZENDA ESPERANCA - BREJA
PE,BREJAO,FAZENDA BRASILEIRINHA - B
PE,BREJAO,SITIO COLONIA DA SERRA -
PE,BREJAO,SITIO LADEIRA GRANDE - BR
PE,BREJAO,SITIO FUNDAO - BREJAO
PE,BREJAO,SITIO SERRA DE PEDRA - BR
PE,BREJAO,SITIO JACARE II - BREJAO
PE,BREJAO,SITIO MACUCA - BREJAO
PE,BREJAO,SITIO MEDEIA - BREJAO
PE,BREJAO,SITIO BANANEIRAS - BREJAO
PE,BREJAO,SITIO GAMELEIRA - BREJAO
PE,BREJAO,SITIO BREJINHO - BREJAO
PE,BREJAO,SITIO CAJUEIRO - BREJAO
PE,BREJAO,FAZENDA CARACOL - BREJAO
PE,BREJAO,FAZENDA BAIXA DA LAMA II
PE,BREJAO,FAZENDA BAIXA DA LAMA - B
PE,BREJAO,FAZENDA JENIPAPO - BREJAO
PE,BREJAO,FAZENDA SANTO ANTONIO - B
PE,BREJAO,FAZENDA SANTA RITA - BREJ
PE,BREJAO,FAZENDA SANTA ELIZABETE -
PE,BREJAO,FAZENDA SANTA CECILIA - B
PE,BREJAO,FAZENDA SANTA TEREZINHA -
PE,BREJAO,FAZENDA VISTA ALEGRE
PE,BREJAO,FAZENDA SERRA DE PEDRA -
PE,BREJAO,FAZENDA SERRA VREDE - BRE
PE,BREJAO,FAZENDA SERRA MORENA - BR
PE,BREJAO,FAZENDA SAO JORGE - BREJA
PE,BREJAO,FAZENDA SAO CARLOS - BREJ
PE,BREJAO,FAZENDA SAO FRANCISCO - B
PE,BREJAO,FAZENDA SAO JOAQUIM - BRE
PE,BREJAO,FAZENDA SAO JOSE - BREJAO
PE,BREJAO,FAZENDA SAMBAIBA - BREJAO
PE,BREJAO,FAZENDA RIACHO SECO - BRE
PE,BREJAO,FAZENDA REDENCAO - BREJAO
PE,BREJAO,FAZENDA POCO NOVILHO - BR
PE,BREJAO,FAZENDA PLANALTO - BREJAO
PE,BREJAO,FAZENDA JOAO PAULO - BREJ
PE,BREJAO,FAZENDA PANORAMA - BREJAO
PE,BREJAO,FAZENDA ORIENTE - BREJAO
PE,BREJAO,FAZENDA MATARI - BREJAO
PE,BREJAO,FAZENDA MAMOEIRO - BREJAO
PE,BREJAO,FAZENDA LIRIO - BREJAO
PE,BREJAO,FAZENDA LADEIRA GRANDE -
PE,BREJAO,FAZENDA GRUTAO - BREJAO
PE,BREJAO,FAZENDA GAMELEIRA - BREJA
PE,BREJAO,FAZENDA CONCEICAO - BREJA
PE,BREJAO,FAZENDA CIPRIANO - BREJAO
PE,BREJAO,FAZENDA CAMPO COMPRIDO -
PE,BREJAO,FAZENDA CAMPO SANTO - BRE
PE,BREJAO,FAZENDA CAMPINAS - BREJAO
PE,BREJAO,FAZENDA CAJAZEIRA - BREJA
PE,BREJAO,FAZENDA BREJO SECO - BREJ
PE,BREJAO,FAZENDA BELA CHA - BREJAO
PE,BREJAO,FAZENDA BELA VISTA - BREJ
PE,BREJAO,FAZENDA BELA ALIANCA - BR
PE,BREJAO,FAZENDA AURORA - BREJAO
PE,BREJAO,FAZENDA ARANDU - BREJAO
PE,BREJAO,FAZENDA AMARALINA - BREJA
PE,BREJAO,VILA FERREIRA - BREJAO
PE,BREJAO,SITIO TIMOTEO - BREJAO
PE,BREJAO,SITIO TATUACU - BREJAO
PE,BREJAO,SITIO VISTA ALEGRE - BREJ
PE,BREJAO,SITIO SANTA RITA - BREJAO
PE,BREJAO,SITIO SANTA JOANA - BREJA
PE,BREJAO,SITIO SO DEUS E GRANDE -
PE,BREJAO,SITIO SAPUCAIA - BREJAO
PE,BREJAO,SITIO SAO JOAQUIM - BREJA
PE,BREJAO,SITIO SAMBAIBA - BREJAO
PE,BREJAO,SITIO RIACHO SECO - BREJA
PE,BREJAO,SITIO REDENCAO - BREJAO
PE,BREJAO,SITIO POCO COMPRIDO - BRE
PE,BREJAO,SITIO POCOS - BREJAO
PE,BREJAO,SITIO POCO DO NOVINHO - B
PE,BREJAO,SITIO ONCA - BREJAO
PE,BREJAO,SITIO NEGRINHO - BREJAO
PE,BREJAO,SITIO MOREIRA - BREJAO
PE,BREJAO,SITIO MATA DO SUL - BREJA
PE,BREJAO,SITIO MATA DO MEL - BREJA
PE,BREJAO,SITIO MAOZINHA - BREJAO
PE,BREJAO,SITIO MAMOEIRO - BREJAO
PE,BREJAO,SITIO MACIEL - BREJAO
PE,BREJAO,SITIO LIRIO
PE,BREJAO,SITIO LIMEIRA - BREJAO
PE,BREJAO,SITIO LAGOA SECA - BREJAO
PE,BREJAO,SITIO LAGOA DAS ANTAS - B
PE,BREJAO,SITIO LAJES - BREJAO
PE,BREJAO,SITIO JOAO XXIII - BREJAO
PE,BREJAO,SITIO LAGOA DO JENIPAPO -
PE,BREJAO,SITIO GROTAO - BREJAO
PE,BREJAO,SITIO FREXEIRAS - BREJAO
PE,BREJAO,SITIO CONCEICAO - BREJAO
PE,BREJAO,SITIO CIPRIANO - BREJAO
PE,BREJAO,SITIO CAPOEIRAS - BREJAO
PE,BREJAO,SITIO CAPIM - BREJAO
PE,BREJAO,SITIO CAMPO COMPRIDO - BR
PE,BREJAO,SITIO CAMPO SANTO - BREJA
PE,BREJAO,SITIO CALOETI - BREJAO
PE,BREJAO,SITIO CAJAZEIRAS - BREJAO
PE,BREJAO,SITIO CAGADO - BREJAO
PE,BREJAO,SITIO CACIMBA DO MEIO - B
PE,BREJAO,SITIO CACHOEIRA DO BOM SE
PE,BREJAO,SITIO BREJO SECO - BREJAO
PE,BREJAO,SITIO BELA VISTA - BREJAO
PE,BREJAO,SITIO ALTO ALEGRE - BREJA
PE,BREJAO,SITIO OLHO DAGUA - BREJAO
PE,BREJAO,SITIO OLHO DAGUA DO RIBEI
PE,BREJAO,SITIO AGUA BRANCA - BREJA
PE,BREJAO,SITIO BAIXA DO IMBE - BRE
PE,BREJAO,SITIO BAIXA DA LAMA - BRE
PE,BREJAO,SITIO ASSUCENA - BREJAO
PE,BREJAO,SITIO MASSARANDUBA - BREJ
PE,BREJAO,SITIO AGRESTE DO ALIVIO -
PE,BREJAO,SITIO AGRESTE DOS PIRES -
PE,BREJAO,SITIO AGRESTE DOS SOARES
PE,BREJAO,SITIO BELA ALIANCA - BREJ
PE,BREJAO,SITIO REPARTICAO - BREJAO
PE,BREJAO,SITIO REPARTICAO DO MEIO
PE,BREJAO,SITIO PINTADA - BREJAO
PE,BREJAO,SITIO PAU FERRO - BREJAO
PE,BREJAO,SITIO LAGOA DO ARROZ - BR
PE,BREJAO,SITIO JENIPAPO I - BREJAO
PE,BREJAO,SITIO GRAVATAZINHO - BREJ
PE,BREJAO,SITIO GRAVATA - BREJAO
PE,BREJAO,SITIO JENIPAPO DA ROCHA -
PE,BREJAO,SITIO ESCORREGAO - BREJAO
PE,BREJAO,SITIO CURIQUINHA - BREJAO
PE,BREJAO,SITIO CURICA
PE,BREJAO,SITIO BARREIROS - BREJAO
PE,BREJAO,SITIO BARREIRAS - BREJAO
PE,BREJAO,SITIO ARANDU - BREJAO
PE,BREJAO,FAZENDA PINTADA - BREJAO
PE,BREJAO,GRANJA CANAA - BREJAO
PE,BREJAO,GRANJA SAO LOURENCO - BRE
PE,BREJAO,FAZENDA REPARTICAO - BREJ
PE,BREJAO,FAZENDA PAU FERRO - BREJA
PE,BREJAO,FAZENDA LAGOA DO ARROZ -
PE,BREJAO,CHACARA PENA BRANCA - BRE
PE,BREJAO,FAZENDA MONTE SANTO
PE,BREJAO,SITIO JACARE III - BREJAO
PE,BREJAO,SITIO JACARE - BREJAO
PE,BREJAO,SITIO JENIPAPO II - BREJAO
PE,BREJAO,SITIO MAMOEIRO
PE,BREJAO,CENTRO
PE,BREJAO,BREJO
PE,BREJAO,BREJAO
PE,BREJAO,STA. RITA
PE,BREJAO,LOTTO JOSE CUSTODIO DAS NEVES
PE,BREJAO,LOTEAMENTO AUZIRA RODRIGUES DA SILVA
PE,BREJAO,CAIANA - BREJAO
PE,BREJAO,SITIO STA JOANA
PE,BREJAO,SITIO SERRA MORENA
PE,BREJAO,SITIO NOVO ORIENTE
PE,BREJAO,SITIO JACARE II
PE,BREJAO,GARANHUNS
PE,BREJAO,FAZENDA SAO JORGE
PE,BREJAO,FAZENDA REPARTICAO
PE,BREJAO,FAZENDA PROVIDENCIA
PE,BREJAO,FAZENDA OLHO DAGUA
PE,BREJAO,COHAB
PE,BREJAO,BREJAO (RUR)
PE,BREJAO,VILA STA. RITA
PE,BREJINHO,STO. ANTONIO
PE,BREJINHO,SAO SEBASTIAO
PE,BREJINHO,SAO JOAO
PE,BREJINHO,RURAL
PE,BREJINHO,NOVO
PE,BREJINHO,FATIMA
PE,BREJINHO,COHAB
PE,BREJINHO,CENTRO
PE,BREJINHO,BREJINHO (RUR)
PE,BREJINHO,BOM JESUS
PE,BREJINHO,ALTO DA CAPELA
PE,BREJINHO,LAGOINHA
PE,BREJINHO,ALAGOINHA
PE,BREJINHO,AMBO
PE,BREJINHO,PLACAS PIEDADE
PE,BREJINHO,BREJINHO - RURAL
PE,BREJINHO,BREJINHO
PE,BREJINHO,LOTTO ALTIPLANO
PE,BREJINHO,M M C ALTO DO COMERCIO
PE,BREJINHO,VL. DE FATIMA
PE,BREJINHO,VILA MARIANO
PE,BREJINHO,VILA COHAB
PE,BREJINHO,SAO JOSE DO EGITO
PE,BREJINHO,LOT. SAO SEBASTIAO
PE,BREJINHO,VILA AMBO
PE,BREJO DA MADRE DE DEUS,OSCARZAO
PE,BREJO DA MADRE DE DEUS,LOTTO SOLAR DA PRATA
PE,BREJO DA MADRE DE DEUS,LOTTO VILLA SAO DOMINGOS
PE,BREJO DA MADRE DE DEUS,CUMBE
PE,BREJO DA MADRE DE DEUS,CAPITAO CORDEIRO FALCAO
PE,BREJO DA MADRE DE DEUS,SAO DOMINGOS
PE,BREJO DA MADRE DE DEUS,VILA BALANCA
PE,BREJO DA MADRE DE DEUS,TRN
PE,BREJO DA MADRE DE DEUS,TREVO
PE,BREJO DA MADRE DE DEUS,SITIO PRATA
PE,BREJO DA MADRE DE DEUS,SITIO LAGOA
PE,BREJO DA MADRE DE DEUS,SITIO CAIMBA PED
PE,BREJO DA MADRE DE DEUS,SITIO BALANCA
PE,BREJO DA MADRE DE DEUS,SITIO
PE,BREJO DA MADRE DE DEUS,SAO JOSE
PE,BREJO DA MADRE DE DEUS,RURAL
PE,BREJO DA MADRE DE DEUS,PRATA
PE,BREJO DA MADRE DE DEUS,NOVA ZELANDIA
PE,BREJO DA MADRE DE DEUS,NOVA GALILEIA
PE,BREJO DA MADRE DE DEUS,NOVA SPERANCA
PE,BREJO DA MADRE DE DEUS,MARAJAS
PE,BREJO DA MADRE DE DEUS,MAE RAINHA
